chirp_mass,chirp_mass_source,mass_1,mass_2,mass_ratio,luminosity_distance,chi_eff
29.518424,26.539904,36.183418,31.801697,0.87890251,536.61742,-0.15253478
29.662365,26.869424,36.963943,31.449335,0.85081115,494.30998,-0.079753995
30.741132,27.581611,36.442474,34.2239,0.9391212,548.56051,-0.048120643
30.473237,27.855088,36.038044,34.006432,0.94362591,444.02117,-0.02707371
31.135727,28.583342,41.90284,30.675411,0.73206043,420.50688,0.01475347
31.362745,29.772002,38.373051,33.849728,0.8821224,245.42901,0.0056884751
30.515052,27.959585,37.978878,32.3927,0.85291356,431.01828,-0.072622588
29.604198,27.216715,36.043861,32.105385,0.89073102,412.64981,-0.13905418
29.860896,27.321887,36.828503,31.979092,0.86832451,438.68978,-0.049452666
28.961114,26.086451,35.588181,31.126202,0.87462189,526.20847,-0.12654132
30.98834,27.475115,36.925117,34.324368,0.92956694,617.62693,-0.012166301
31.199201,28.123035,41.504902,31.07506,0.74870819,522.03677,0.015135872
29.854886,27.715698,36.693027,32.081211,0.87431356,360.47553,-0.11548787
31.530629,29.553797,38.390293,34.193745,0.89068726,310.17802,0.0060356193
32.626256,28.870815,38.344368,36.634483,0.95540714,629.17938,0.078412674
31.576986,28.679922,37.206192,35.366653,0.95055826,479.43707,0.0055778839
30.093698,27.70367,38.60059,31.031418,0.80391046,405.42964,-0.095760025
32.125463,28.705248,37.36694,36.444904,0.97532482,572.28599,0.091743761
33.049548,29.837227,38.940643,37.016529,0.95058854,513.24226,0.098891069
29.625269,28.189066,35.672348,32.478493,0.91046693,233.61477,-0.089756228
32.275107,29.369424,38.37455,35.826679,0.93360519,468.92491,0.055300423
30.916575,27.495183,37.83725,33.359493,0.88165744,599.72121,-0.059866414
30.841391,27.732602,37.09774,33.8466,0.91236286,535.95395,-0.023038038
31.900771,27.883571,38.460087,34.930534,0.90822816,703.05229,0.0031464835
32.962355,30.208808,39.60627,36.212517,0.91431273,429.77617,0.075253385
30.784016,27.982194,41.299103,30.418959,0.73655253,474.95719,0.014054213
30.346853,27.16093,42.489716,28.814468,0.67815158,562.71687,-0.022346837
30.33936,28.202712,36.658985,33.148533,0.90424034,353.48358,-0.047692888
33.439146,29.518908,39.784924,37.094563,0.93237737,643.4858,0.084237682
31.370911,27.901007,36.861137,35.232372,0.95581349,599.35052,-0.05422185
30.267568,28.094125,40.468723,30.004341,0.7414205,361.35917,-0.032811453
29.972493,26.736695,37.739189,31.46175,0.83366259,581.99827,-0.10347877
30.860183,28.346686,37.234764,33.765102,0.9068166,417.38044,-0.023793835
30.442721,28.183554,38.587486,31.750961,0.82283052,375.13904,-0.1107258
31.823895,28.620614,36.759827,36.353638,0.98895019,535.04799,0.0024304996
30.840829,28.255509,36.556545,34.338711,0.93933141,431.51548,-0.013956607
32.562933,29.369855,42.813824,32.795444,0.76600128,518.64706,0.083315819
31.41374,29.174833,44.847008,29.297115,0.653268,358.30126,0.024329981
30.8692,27.477581,39.110573,32.209621,0.82355278,594.49889,-0.0073694705
30.200039,27.057272,35.365376,34.031479,0.9622824,556.80607,-0.057244411
32.761769,30.148356,38.116856,37.157265,0.97482502,407.48941,0.075795061
31.410849,27.996594,38.43861,33.895882,0.88181862,586.81213,-0.0042518542
30.955456,27.921475,35.882713,35.237759,0.98202605,518.3487,0.018100057
30.652896,28.319275,35.771835,34.660549,0.96893405,386.23762,-0.076749169
32.945842,29.773444,39.508316,36.264694,0.91790027,507.57787,0.10495127
32.459967,28.829464,44.129543,31.677753,0.71783551,607.50559,0.086509142
32.152574,29.708911,38.093189,35.816128,0.94022393,385.4928,0.023262418
30.380359,27.239937,38.734859,31.50795,0.81342622,552.34841,-0.069504499
30.757827,28.09138,36.218182,34.470673,0.9517505,448.68807,-0.032095858
33.03473,29.58796,38.164486,37.730881,0.98863852,558.55914,0.11058016
29.927035,27.038874,37.380436,31.658743,0.84693349,508.92336,-0.13277006
31.167334,27.830481,38.888844,33.004272,0.84868226,576.16672,0.022549314
29.594995,26.453121,38.116997,30.397615,0.7974819,570.3303,-0.073740496
31.268567,28.079728,36.770424,35.089474,0.95428527,543.47883,-0.012380269
31.583536,28.747663,38.841652,33.918327,0.87324625,467.46739,0.016910739
32.466821,29.984632,39.509979,35.226582,0.89158696,388.10973,0.11375926
31.247015,27.842736,37.090351,34.742493,0.93669895,588.45056,-0.0072893652
28.978894,26.432611,35.090626,31.595369,0.90039343,455.78656,-0.21393799
30.145254,27.826894,35.437679,33.840038,0.95491688,390.74392,-0.086453131
30.548977,28.548323,37.664406,32.726734,0.86890349,325.69497,-0.11954292
30.946401,28.901915,36.414116,34.706642,0.95310956,328.90915,-0.0024623133
31.206895,28.818436,36.630512,35.084114,0.95778388,388.59268,-0.018311407
30.038757,27.454758,36.85535,32.333092,0.87729711,444.6574,-0.0681323
29.895785,27.745234,34.744698,33.94339,0.97693726,362.08604,-0.098814827
29.810426,26.715216,35.249454,33.271194,0.94387828,555.29575,-0.107055
31.888049,28.750828,38.989685,34.439148,0.8832887,520.6821,0.051832826
31.59584,28.562143,36.389278,36.1992,0.99477654,505.85818,0.029198655
31.10599,27.797806,36.123692,35.344208,0.97842181,571.55821,-0.042659246
33.147782,30.083018,39.655598,36.572834,0.92226157,483.81139,0.076510284
31.788068,28.080368,38.538021,34.617893,0.89827895,639.46571,0.01282919
29.3629,27.358917,36.852386,30.918102,0.83897151,341.16834,-0.13480433
31.063165,28.367854,41.153378,31.060705,0.75475469,449.1524,-0.045523947
31.217369,27.79014,37.724155,34.104053,0.90403756,593.94337,0.017000091
30.337219,27.197259,38.052303,31.962605,0.83996506,553.19283,-0.11366149
33.119846,30.377031,38.228729,37.861759,0.99040067,425.4842,0.073805521
32.538437,28.49297,45.616215,30.859024,0.67649243,691.95034,0.090475323
31.030051,28.063598,35.849365,35.44038,0.98859157,503.26355,-0.020742523
30.726054,27.374969,39.083485,31.938597,0.81718908,589.20902,-0.02102502
31.820672,28.041583,37.851143,35.306675,0.93277698,653.81144,0.026899427
31.693839,29.183545,36.893627,35.927387,0.97381011,404.1676,0.03360909
31.211907,27.816976,41.255356,31.277477,0.75814343,587.29366,0.0071304141
31.086575,27.993413,39.590172,32.275639,0.81524372,527.73728,-0.01245078
31.593498,29.651706,40.583496,32.532509,0.80161919,303.37661,0.022107503
31.432015,28.843848,38.945614,33.51104,0.86045735,422.67485,0.02703847
32.306697,29.650889,40.716843,33.880943,0.83211125,421.87046,0.11234619
30.897841,27.662755,36.915775,34.134182,0.92465029,560.90677,-0.025342674
33.003477,30.596596,38.733925,37.109043,0.95805016,367.77004,0.11124885
31.270388,28.509872,37.951134,34.018372,0.896373,458.28317,-0.027661137
28.872096,25.75487,37.565098,29.369474,0.78182876,582.04912,-0.17171036
31.167794,28.497485,39.428436,32.56916,0.82603226,442.57279,-0.017598425
31.883736,28.467501,40.380474,33.280491,0.82417287,576.71309,-0.020428396
32.062429,28.576475,41.849773,32.515549,0.77695879,586.99023,0.035662862
30.052871,26.79504,37.461704,31.854202,0.85031375,584.89635,-0.10579961
29.957263,27.193352,39.688194,29.954929,0.75475667,482.60666,-0.082007394
30.264221,27.691099,38.074471,31.793758,0.83504136,438.65373,-0.055099549
30.533574,27.396636,36.927395,33.33086,0.90260523,548.29875,-0.064918211
30.51514,28.274459,39.140423,31.466564,0.80394032,370.6416,-0.062781776
30.641901,27.545602,37.385536,33.162827,0.88704966,537.53273,-0.04428477
30.371431,27.710188,36.704853,33.177269,0.90389325,454.31272,-0.047199979
30.180272,27.537622,35.551708,33.810577,0.95102539,453.9435,-0.042333093
31.053636,28.162275,37.046097,34.357197,0.92741746,487.82393,-0.038322041
31.386473,28.022212,38.10762,34.130985,0.89564725,576.98362,-0.055685856
31.830371,28.929648,37.355759,35.791309,0.95812025,475.66287,0.069512877
30.618142,27.70137,38.70953,32.013554,0.82701996,501.16959,-0.067645382
31.890661,29.764528,37.526825,35.764114,0.95302797,332.29107,0.027777762
31.533464,28.57006,37.997837,34.545654,0.90914791,493.18773,0.043156591
31.355506,27.818501,38.164387,34.014874,0.89127264,613.84755,0.022029258
30.907611,27.903638,36.027241,34.988911,0.97117931,513.21002,-0.0034261764
30.651536,27.69158,42.532822,29.347116,0.68998751,509.30561,-0.014747401
29.52922,27.244968,39.36367,29.355043,0.74573949,393.35973,-0.073629762
30.148034,27.489791,35.560844,33.730175,0.94852009,457.64144,-0.12117141
30.684117,28.055615,35.98597,34.525764,0.95942291,442.50085,-0.062695879
32.767696,29.219402,43.882217,32.433395,0.7391011,584.13303,0.10328397
31.574277,28.077703,36.799606,35.748177,0.97142825,600.22084,0.010413329
30.866393,27.528349,39.930557,31.569971,0.79062185,583.21073,-0.019182157
29.381188,27.816234,38.61388,29.603029,0.76664218,258.94669,-0.10654377
30.92925,28.792802,41.307182,30.69261,0.74303326,345.83432,-0.0095515997
34.70249,31.746269,41.826546,38.00845,0.90871596,439.64668,0.18346769
30.216005,26.914806,38.116203,31.660885,0.83064111,590.45255,-0.037770946
31.001487,27.564738,36.099976,35.130653,0.97314893,600.98679,-0.012991028
31.138042,28.002362,36.931648,34.648491,0.93817885,535.34036,-0.032388642
31.636325,29.530252,37.303368,35.407486,0.94917665,331.74143,0.029657514
31.852617,29.205863,37.454094,35.747868,0.95444487,427.14257,0.093779291
30.968468,27.75148,38.222515,33.141609,0.86707034,555.61484,-0.054416992
30.409751,27.260719,37.925571,32.216835,0.84947528,553.52289,-0.09933196
31.592858,29.42555,38.0345,34.641891,0.9108018,343.15605,0.0352591
29.529138,26.501177,36.824451,31.286245,0.8496052,547.04706,-0.11702154
30.660328,27.073142,36.620289,33.882458,0.92523732,641.8861,-0.029742189
31.325154,28.064365,37.972534,34.117531,0.89847917,556.99829,-0.02899091
31.007287,28.128286,37.358997,33.973492,0.90937912,486.2236,-0.042283261
29.518424,26.758746,36.183418,31.801697,0.87890251,490.179,-0.15253478
30.476152,27.266237,39.917179,30.805363,0.77173197,564.92132,-0.077804785
32.796866,30.981909,40.582718,35.011333,0.86271533,270.0714,0.11321372
31.319462,28.060401,37.815315,34.244156,0.90556316,556.76548,-0.0041734096
29.59091,26.695321,34.09676,33.885693,0.99380976,517.36157,-0.15619963
30.814952,28.294767,36.30373,34.517475,0.95079693,419.3721,-0.08595762
29.873243,27.277093,39.912369,29.633814,0.74247194,449.97755,-0.121414
31.148057,28.144018,38.27132,33.480244,0.87481289,508.53044,0.0065899572
30.667214,27.90223,37.987171,32.704693,0.86094047,469.73248,-0.06358012
30.753496,27.498442,36.66172,34.049191,0.9287396,568.26683,-0.011944277
33.066526,30.132958,39.300819,36.718742,0.93429966,460.94218,0.1358958
31.314337,28.34274,36.860523,35.106583,0.95241684,498.88767,-0.032057062
31.793743,28.682049,38.050594,35.065399,0.92154669,517.46995,-0.016153991
30.475666,27.437856,39.540459,31.08359,0.78612112,528.86404,-0.028093642
30.294526,27.903151,36.899197,32.841122,0.89002267,402.60244,-0.051043091
31.050966,28.118855,39.513302,32.263363,0.81651903,495.99103,0.020949556
30.830223,27.894476,38.200821,32.868732,0.86041952,500.92179,-0.044656044
30.981529,27.743798,39.309616,32.281963,0.82122306,559.63614,0.0099054475
30.805267,27.674344,38.020111,32.967777,0.86711417,541.27272,-8.642824e-05
29.587901,27.25926,38.133083,30.371115,0.79645055,401.22587,-0.079813769
31.05075,28.073413,40.786659,31.300785,0.76742704,505.05033,-0.028234043
32.906207,30.020822,41.311878,34.639034,0.83847638,454.68722,0.074336181
31.888306,28.299086,37.05584,36.210106,0.97717677,612.20765,-9.6324441e-05
30.500126,27.353279,36.356037,33.771996,0.92892402,551.09787,-0.087546451
29.512582,26.881565,36.939571,31.157532,0.84347303,463.56661,-0.1191893
31.804898,29.837184,39.94009,33.470955,0.83802903,305.61399,0.033257466
32.043226,29.465755,41.463577,32.765633,0.79022688,411.41506,0.040170968
29.775129,27.508067,36.405163,32.158089,0.88333869,386.28937,-0.085048717
30.55672,27.506324,38.058224,32.414242,0.85170138,529.79647,-0.034558027
33.319813,29.724573,39.416645,37.171673,0.94304508,581.62062,0.10836465
31.028678,27.862874,38.855877,32.742912,0.84267592,543.7725,-0.022227285
31.60583,28.162295,39.355087,33.53521,0.85211881,588.48446,-0.0065908209
30.684219,27.599633,36.330231,34.202126,0.9414233,534.22572,-0.066762722
32.841999,30.443032,39.717358,35.852406,0.90268859,368.44443,0.086425249
31.17602,27.687413,39.422596,32.590679,0.82670048,607.86766,-0.046733489
31.801109,30.106258,40.123066,33.315926,0.83034347,259.11492,0.0065191194
32.214023,28.578403,38.056843,35.986294,0.94559325,614.21244,0.037464816
28.58281,26.189871,35.912338,30.065128,0.83718103,430.86954,-0.19008197
33.625133,30.3796,39.14307,38.115402,0.97374585,509.01263,0.13786749
30.573487,27.346299,39.392078,31.391344,0.79689485,566.40403,-0.0584178
29.660319,27.180859,35.450329,32.755112,0.92397202,430.12823,-0.10301924
30.369303,27.275232,37.238293,32.708225,0.8783492,542.83686,-0.085072114
29.944223,27.03516,35.2439,33.574169,0.95262355,512.943,-0.088549906
29.39199,26.83205,35.845417,31.823195,0.88778978,451.13026,-0.12646171
29.710857,26.68256,37.257832,31.309841,0.84035596,543.11765,-0.13283221
29.944058,27.536796,38.897697,30.506231,0.78426831,411.14815,-0.11372335
31.046955,27.776988,37.70314,33.754997,0.89528344,564.90733,0.0055773917
30.312809,28.524904,35.908489,33.771393,0.94048494,289.79722,-0.1122211
31.174327,28.02113,40.113041,32.048828,0.79896281,538.16417,-0.016198896
29.400975,27.447024,35.424744,32.212532,0.90932293,331.11032,-0.10670048
34.81519,30.713181,45.028934,35.616337,0.79096558,647.45083,0.20057207
31.815584,28.761953,38.302589,34.886158,0.91080418,505.62993,0.041594527
30.543021,27.305475,37.144199,33.160744,0.89275701,569.27672,-0.040196511
30.114693,28.642409,36.166885,33.100018,0.91520235,235.76973,-0.10925313
30.519219,27.732582,37.66803,32.660839,0.86707054,476.74717,-0.020438512
30.215747,28.974274,36.07761,33.401798,0.92583178,195.32658,-0.032075096
29.836416,27.073933,37.318531,31.520931,0.84464555,484.61216,-0.10499275
32.051259,28.431423,37.107624,36.529556,0.98442185,614.74751,0.017322661
30.437396,27.047468,36.064934,33.901966,0.94002573,604.38989,-0.084619363
31.458177,28.651324,36.277473,35.995102,0.99221635,464.02843,0.011088439
30.371431,28.300885,36.704853,33.177269,0.90389325,340.74751,-0.047199979
30.233614,27.677709,35.882492,33.6203,0.93695555,435.76027,-0.085245491
30.624938,27.263317,37.438992,33.080399,0.88358145,593.82199,-0.10717027
31.961653,28.626187,39.38681,34.256439,0.86974393,558.6915,0.054511044
30.562133,27.270773,36.537422,33.742626,0.92350867,580.2732,-0.044569097
31.116398,27.801201,36.177895,35.315063,0.9761503,572.7882,0.0079007295
31.217369,28.260538,37.724155,34.104053,0.90403756,497.78099,0.017000091
29.356988,26.465711,34.097107,33.352474,0.9781614,521.33952,-0.12235504
31.597649,28.911442,37.660355,34.990849,0.92911628,438.59966,0.028841397
31.311381,28.164568,40.649273,31.917614,0.7851952,534.05968,0.011526856
31.335962,28.501426,37.324909,34.722637,0.93028055,471.5369,-0.0087772836
31.759587,28.33905,40.596455,32.858139,0.80938444,580.31805,0.011970319
30.929795,28.182392,40.848442,31.019209,0.75937312,461.60983,-0.02503325
31.199487,27.973512,37.286373,34.458141,0.92414837,552.52897,0.0048022731
33.361484,30.526495,42.791363,34.401608,0.80393812,438.39026,0.1195283
30.563718,28.229412,38.956387,31.707684,0.81392774,387.65681,-0.040635232
31.385649,28.293078,36.812664,35.311375,0.95921814,521.64,0.037648518
30.210067,27.139246,38.025604,31.721359,0.83421052,541.35526,-0.12611513
33.056581,29.246203,39.203918,36.78632,0.93833275,630.27355,0.078063469
30.228398,27.996036,36.708885,32.865223,0.89529341,373.06348,-0.075747131
29.843656,27.61926,39.579411,29.811586,0.75320944,377.00945,-0.16264407
30.216826,28.36812,36.815205,32.747635,0.88951386,301.83489,-0.038306282
32.048408,29.024937,37.46283,36.178516,0.96571765,495.44397,0.049798618
31.399311,28.816799,37.405518,34.788109,0.93002613,422.11534,0.010815257
30.999972,28.005489,38.535843,32.945988,0.85494401,509.48299,-0.052628922
30.31031,27.250598,38.991261,31.168232,0.79936456,536.88742,-0.12478494
30.786665,27.632443,39.865479,31.45974,0.78914742,546.48957,0.007773691
29.873018,27.728466,37.345512,31.574961,0.84548208,361.25213,-0.084791962
32.148764,28.612403,39.79483,34.30769,0.86211425,595.34741,0.010840797
31.596981,28.253412,37.340248,35.285439,0.94497067,568.11079,0.04315059
31.719536,28.327558,37.765354,35.162746,0.93108477,575.34898,0.005279629
31.554238,28.693087,41.171116,32.011513,0.77752357,472.868,-0.011258989
32.601802,28.94973,37.915447,36.990677,0.97560968,608.66276,0.094328896
30.165077,26.938172,39.894192,30.212301,0.75731076,575.59768,-0.032707194
29.863723,27.372431,34.897785,33.723099,0.96633924,429.09643,-0.13910136
30.510806,27.897838,35.79884,34.315418,0.95856229,442.36547,-0.02457339
32.108355,28.577119,40.878819,33.346397,0.81573778,595.20845,0.083512803
30.671006,27.401252,39.797924,31.279812,0.78596592,573.21304,-0.038224076
31.174333,28.385391,37.613121,34.109432,0.90684929,465.47608,0.015012668
31.421073,27.767245,36.294014,35.893986,0.98897813,637.09772,-0.011664961
31.19753,27.844076,37.928909,33.881176,0.89328106,578.95188,-0.030166181
30.047189,26.922463,38.12397,31.308521,0.82122929,556.34996,-0.080574249
32.828879,28.633192,40.198692,35.404797,0.880745,716.16598,0.058747327
29.922167,27.330929,35.044868,33.713684,0.96201487,448.13108,-0.11035493
33.088252,29.681716,42.924,33.752895,0.78634086,549.67812,0.13863652
31.305099,27.991162,37.634651,34.374195,0.91336558,568.37003,-0.024887034
31.386299,28.88439,37.311913,34.845463,0.93389645,407.15552,-0.015259387
30.266106,27.437158,35.860706,33.712357,0.94009184,490.05018,-0.16003365
31.954181,28.437668,38.280289,35.208221,0.91974805,595.66699,0.023195971
31.174333,28.231574,37.613121,34.109432,0.90684929,495.79194,0.015012668
29.815556,26.630214,35.784946,32.791637,0.91635284,574.68917,-0.12840938
31.119605,28.075337,38.598106,33.144955,0.85871973,517.178,-0.02933653
31.305344,28.180845,38.089668,33.972366,0.89190502,529.66918,-0.020966181
30.987605,28.801187,37.432014,33.865883,0.90473045,354.23863,-0.069937898
30.248989,27.926363,36.142578,33.41552,0.92454722,390.03029,-0.058138482
31.928815,29.227792,37.684402,35.700924,0.94736607,436.09904,0.0084725518
29.89539,27.907655,37.051769,31.864347,0.85999529,331.28395,-0.048360404
30.701059,27.831646,35.790253,34.751438,0.97097492,490.01207,0.01155718
30.4767,28.146645,38.949444,31.536442,0.80967631,388.1131,-0.047817967
